document,topicId,distribution,period
638,1,0.7014,1
639,0,0.3392,1
639,1,0.6608,1
640,0,0.2438,1
640,1,0.7562,1
641,0,0.4732,1
641,1,0.5268,1
642,0,0.2657,1
642,1,0.7343,1
643,0,0.6344,1
643,1,0.3656,1
644,0,0.316,1
644,1,0.684,1
645,0,0.2158,1
645,1,0.7842,1
646,0,0.2687,1
646,1,0.7313,1
647,0,0.4468,1
647,1,0.5532,1
648,0,0.4365,1
648,1,0.5635,1
649,0,0.667,1
649,1,0.333,1
650,0,0.5366,1
650,1,0.4634,1
651,0,0.6997,1
651,1,0.3003,1
652,0,0.6,1
652,1,0.4,1
653,0,0.4844,1
653,1,0.5156,1
654,0,0.3416,1
654,1,0.6584,1
655,0,0.3438,1
655,1,0.6562,1
656,0,0.2403,1
656,1,0.7597,1
657,0,0.3124,1
657,1,0.6876,1
658,0,0.4445,1
658,1,0.5555,1
659,0,0.1779,1
659,1,0.8221,1
660,0,0.181,1
660,1,0.819,1
661,0,0.2944,1
661,1,0.7056,1
662,0,0.3244,1
662,1,0.6756,1
663,0,0.4129,1
663,1,0.5871,1
664,0,0.4285,1
664,1,0.5715,1
665,0,0.6333,1
665,1,0.3667,1
666,0,0.8147,1
666,1,0.1853,1
667,0,0.6452,1
667,1,0.3548,1
668,0,0.3427,1
668,1,0.6573,1
669,0,0.7197,1
669,1,0.2803,1
670,0,0.7059,1
670,1,0.2941,1
671,0,0.6493,1
671,1,0.3507,1
672,0,0.5945,1
672,1,0.4055,1
673,0,0.6435,1
673,1,0.3565,1
674,0,0.225,1
674,1,0.775,1
675,0,0.3265,1
675,1,0.6735,1
676,0,0.1535,1
676,1,0.8465,1
677,0,0.3767,1
677,1,0.6233,1
678,0,0.2751,1
678,1,0.7249,1
679,0,0.5555,1
679,1,0.4445,1
680,0,0.7824,1
680,1,0.2176,1
681,0,0.2294,1
681,1,0.7706,1
682,0,0.7186,1
682,1,0.2814,1
683,0,0.6424,1
683,1,0.3576,1
684,0,0.6711,1
684,1,0.3289,1
685,0,0.6873,1
685,1,0.3127,1
686,0,0.7509,1
686,1,0.2491,1
687,0,0.798,1
687,1,0.202,1
688,0,0.5104,1
688,1,0.4896,1
689,0,0.7896,1
689,1,0.2104,1
690,0,0.8112,1
690,1,0.1888,1
691,0,0.6026,1
691,1,0.3974,1
692,0,0.8265,1
692,1,0.1735,1
693,0,0.7306,1
693,1,0.2694,1
694,0,0.5892,1
694,1,0.4108,1
695,0,0.7276,1
695,1,0.2724,1
696,0,0.3639,1
696,1,0.6361,1
697,0,0.6466,1
697,1,0.3534,1
698,0,0.3568,1
698,1,0.6432,1
699,0,0.8428,1
699,1,0.1572,1
700,0,0.7253,1
700,1,0.2747,1
701,0,0.5624,1
701,1,0.4376,1
702,0,0.8729,1
702,1,0.1271,1
703,0,0.6851,1
703,1,0.3149,1
704,0,0.6556,1
704,1,0.3444,1
705,0,0.5159,1
705,1,0.4841,1
706,0,0.389,1
706,1,0.611,1
707,0,0.35,1
707,1,0.65,1
708,0,0.6449,1
708,1,0.3551,1
709,0,0.8449,1
709,1,0.1551,1
710,0,0.6985,1
710,1,0.3015,1
711,0,0.5555,1
711,1,0.4445,1
712,0,0.9283,1
712,1,0.0717,1
713,0,0.7134,1
713,1,0.2866,1
714,0,0.5179,1
714,1,0.4821,1
715,0,0.2469,1
715,1,0.7531,1
716,0,0.5999,1
716,1,0.4001,1
717,0,0.2,1
717,1,0.8,1
718,0,0.5832,1
718,1,0.4168,1
719,0,0.7137,1
719,1,0.2863,1
720,0,0.8943,1
720,1,0.1057,1
721,0,0.2859,1
721,1,0.7141,1
722,0,0.4334,1
722,1,0.5666,1
723,0,0.8077,1
723,1,0.1923,1
724,0,0.6153,1
724,1,0.3847,1
725,0,0.2731,1
725,1,0.7269,1
726,0,0.3329,1
726,1,0.6671,1
727,0,0.7266,1
727,1,0.2734,1
728,0,0.7033,1
728,1,0.2967,1
729,0,0.5161,1
729,1,0.4839,1
730,0,0.6646,1
730,1,0.3354,1
731,0,0.3639,1
731,1,0.6361,1
732,0,0.928,1
732,1,0.072,1
733,0,0.6156,1
733,1,0.3844,1
734,0,0.6562,1
734,1,0.3438,1
735,0,0.8992,1
735,1,0.1008,1
736,0,0.2784,1
736,1,0.7216,1
737,0,0.5624,1
737,1,0.4376,1
738,0,0.769,1
738,1,0.231,1
739,0,0.2546,1
739,1,0.7454,1
740,0,0.437,1
740,1,0.563,1
741,0,0.1544,1
741,1,0.8456,1
742,0,0.6667,1
742,1,0.3333,1
743,0,0.5,1
743,1,0.5,1
744,0,0.1391,1
744,1,0.8609,1
745,0,0.6998,1
745,1,0.3002,1
746,0,0.9541,1
746,1,0.0459,1
747,0,0.4789,1
747,1,0.5211,1
748,0,0.3639,1
748,1,0.6361,1
749,0,0.638,1
749,1,0.362,1
750,0,0.4849,1
750,1,0.5151,1
751,0,0.7998,1
751,1,0.2002,1
752,0,0.45,1
752,1,0.55,1
753,0,0.0478,1
753,1,0.9522,1
754,0,0.2881,1
754,1,0.7119,1
755,0,0.5171,1
755,1,0.4829,1
756,0,0.6999,1
756,1,0.3001,1
757,0,0.2518,1
757,1,0.7482,1
758,0,0.6428,1
758,1,0.3572,1
759,0,0.1544,1
759,1,0.8456,1
760,0,0.7803,1
760,1,0.2197,1
761,0,0.7574,1
761,1,0.2426,1
762,0,0.4632,1
762,1,0.5368,1
763,0,0.4772,1
763,1,0.5228,1
764,0,0.5235,1
764,1,0.4765,1
765,0,0.52,1
765,1,0.48,1
766,0,0.6075,1
766,1,0.3925,1
767,0,0.7137,1
767,1,0.2863,1
768,0,0.6398,1
768,1,0.3602,1
769,0,0.8261,1
769,1,0.1739,1
770,0,0.7459,1
770,1,0.2541,1
771,0,0.8075,1
771,1,0.1925,1
772,0,0.6345,1
772,1,0.3655,1
773,0,0.6575,1
773,1,0.3425,1
774,0,0.5968,1
774,1,0.4032,1
775,0,0.6452,1
775,1,0.3548,1
776,0,0.7186,1
776,1,0.2814,1
777,0,0.8075,1
777,1,0.1925,1
778,0,0.7105,1
778,1,0.2895,1
779,0,0.6045,1
779,1,0.3955,1
780,0,0.6112,1
780,1,0.3888,1
781,0,0.4483,1
781,1,0.5517,1
782,0,0.5193,1
782,1,0.4807,1
783,0,0.711,1
783,1,0.289,1
784,0,0.6665,1
784,1,0.3335,1
785,0,0.7104,1
785,1,0.2896,1
786,0,0.6964,1
786,1,0.3036,1
787,0,0.7855,1
787,1,0.2145,1
788,0,0.2502,1
788,1,0.7498,1
789,0,0.792,1
789,1,0.208,1
790,0,0.454,1
790,1,0.546,1
791,0,0.6389,1
791,1,0.3611,1
792,0,0.7498,1
792,1,0.2502,1
793,0,0.7721,1
793,1,0.2279,1
794,0,0.8631,1
794,1,0.1369,1
795,0,0.6152,1
795,1,0.3848,1
796,0,0.5932,1
796,1,0.4068,1
797,0,0.2856,1
797,1,0.7144,1
798,0,0.4616,1
798,1,0.5384,1
799,0,0.6328,1
799,1,0.3672,1
800,0,0.1503,1
800,1,0.8497,1
801,0,0.3888,1
801,1,0.6112,1
802,0,0.6446,1
802,1,0.3554,1
803,0,0.6229,1
803,1,0.3771,1
804,0,0.7056,1
804,1,0.2944,1
805,0,0.673,1
805,1,0.327,1
806,0,0.6997,1
806,1,0.3003,1
807,0,0.4849,1
807,1,0.5151,1
808,0,0.383,1
808,1,0.617,1
809,0,0.5115,1
809,1,0.4885,1
810,0,0.837,1
810,1,0.163,1
811,0,0.7626,1
811,1,0.2374,1
812,0,0.4968,1
812,1,0.5032,1
813,0,0.5049,1
813,1,0.4951,1
814,0,0.8567,1
814,1,0.1433,1
815,0,0.8568,1
815,1,0.1432,1
816,0,0.928,1
816,1,0.072,1
817,0,0.7496,1
817,1,0.2504,1
818,0,0.1712,1
818,1,0.8288,1
819,0,0.59,1
819,1,0.41,1
820,0,0.7798,1
820,1,0.2202,1
821,0,0.7208,1
821,1,0.2792,1
822,0,0.9992,1
822,1,0.0008,1
823,0,0.6664,1
823,1,0.3336,1
824,0,0.6742,1
824,1,0.3258,1
825,0,0.8569,1
825,1,0.1431,1
826,0,0.6706,1
826,1,0.3294,1
827,0,0.8146,1
827,1,0.1854,1
828,0,0.6537,1
828,1,0.3463,1
829,0,0.4516,1
829,1,0.5484,1
830,0,0.5,1
830,1,0.5,1
831,0,0.5839,1
831,1,0.4161,1
832,0,0.6048,1
832,1,0.3952,1
833,0,0.8153,1
833,1,0.1847,1
834,0,0.722,1
834,1,0.278,1
835,0,0.7691,1
835,1,0.2309,1
836,0,0.9561,1
836,1,0.0439,1
837,0,0.8366,1
837,1,0.1634,1
838,0,0.4593,1
838,1,0.5407,1
839,0,0.3145,1
839,1,0.6855,1
840,0,0.7787,1
840,1,0.2213,1
841,0,0.7212,1
841,1,0.2788,1
842,0,0.9988,1
842,1,0.0012,1
843,0,0.7092,1
843,1,0.2908,1
844,0,0.567,1
844,1,0.433,1
845,0,0.7817,1
845,1,0.2183,1
846,0,0.7221,1
846,1,0.2779,1
847,0,0.4147,1
847,1,0.5853,1
848,0,0.3449,1
848,1,0.6551,1
849,0,0.7045,1
849,1,0.2955,1
850,0,0.6045,1
850,1,0.3955,1
851,0,0.6361,1
851,1,0.3639,1
852,0,0.657,1
852,1,0.343,1
853,0,0.5515,1
853,1,0.4485,1
854,0,0.7319,1
854,1,0.2681,1
855,0,0.592,1
855,1,0.408,1
856,0,0.5687,1
856,1,0.4313,1
857,0,0.6526,1
857,1,0.3474,1
858,0,0.6128,1
858,1,0.3872,1
859,0,0.526,1
859,1,0.474,1
860,0,0.8819,1
860,1,0.1181,1
861,0,0.7747,1
861,1,0.2253,1
862,0,0.5,1
862,1,0.5,1
863,0,0.0873,1
863,1,0.9127,1
864,0,0.3697,1
864,1,0.6303,1
865,0,0.4597,1
865,1,0.5403,1
866,0,0.3301,1
866,1,0.6699,1
867,0,0.3162,1
867,1,0.6838,1
868,0,0.4942,1
868,1,0.5058,1
869,0,0.8419,1
869,1,0.1581,1
870,0,0.7354,1
870,1,0.2646,1
871,0,0.6541,1
871,1,0.3459,1
872,0,0.7447,1
872,1,0.2553,1
873,0,0.7892,1
873,1,0.2108,1
874,0,0.7308,1
874,1,0.2692,1
875,0,0.5597,1
875,1,0.4403,1
876,0,0.5681,1
876,1,0.4319,1
877,0,0.3295,1
877,1,0.6705,1
878,0,0.3712,1
878,1,0.6288,1
879,0,0.42,1
879,1,0.58,1
880,0,0.346,1
880,1,0.654,1
881,0,0.55,1
881,1,0.45,1
882,0,0.2164,1
882,1,0.7836,1
883,0,0.3018,1
883,1,0.6982,1
884,0,0.4163,1
884,1,0.5837,1
885,0,0.5064,1
885,1,0.4936,1
886,0,0.7616,1
886,1,0.2384,1
887,0,0.38,1
887,1,0.62,1
888,0,0.3438,1
888,1,0.6562,1
889,0,0.6133,1
889,1,0.3867,1
890,0,0.4762,1
890,1,0.5238,1
891,0,0.6191,1
891,1,0.3809,1
892,0,0.9328,1
892,1,0.0672,1
893,0,0.742,1
893,1,0.258,1
894,0,0.6307,1
894,1,0.3693,1
895,0,0.3556,1
895,1,0.6444,1
896,0,0.2918,1
896,1,0.7082,1
897,0,0.1989,1
897,1,0.8011,1
898,0,0.174,1
898,1,0.826,1
899,0,0.2189,1
899,1,0.7811,1
900,0,0.7496,1
900,1,0.2504,1
901,0,0.6539,1
901,1,0.3461,1
902,0,0.6675,1
902,1,0.3325,1
903,0,0.6419,1
903,1,0.3581,1
904,0,0.6347,1
904,1,0.3653,1
905,0,0.45,1
905,1,0.55,1
906,0,0.2002,1
906,1,0.7998,1
907,0,0.6362,1
907,1,0.3638,1
908,0,0.4743,1
908,1,0.5257,1
909,0,0.1802,1
909,1,0.8198,1
910,0,0.3335,1
910,1,0.6665,1
911,0,0.3122,1
911,1,0.6878,1
912,0,0.4376,1
912,1,0.5624,1
913,0,0.5806,1
913,1,0.4194,1
914,0,0.4488,1
914,1,0.5512,1
915,0,0.6665,1
915,1,0.3335,1
916,0,0.8456,1
916,1,0.1544,1
917,0,0.8179,1
917,1,0.1821,1
918,0,0.6895,1
918,1,0.3105,1
919,0,0.7976,1
919,1,0.2024,1
920,0,0.2108,1
920,1,0.7892,1
921,0,0.4445,1
921,1,0.5555,1
922,0,0.4646,1
922,1,0.5354,1
923,0,0.6362,1
923,1,0.3638,1
924,0,0.2581,1
924,1,0.7419,1
925,0,0.2541,1
925,1,0.7459,1
926,0,0.367,1
926,1,0.633,1
927,0,0.8061,1
927,1,0.1939,1
928,0,0.3917,1
928,1,0.6083,1
929,0,0.5128,1
929,1,0.4872,1
930,0,0.7735,1
930,1,0.2265,1
931,0,0.8741,1
931,1,0.1259,1
932,0,0.316,1
932,1,0.684,1
933,0,0.2067,1
933,1,0.7933,1
934,0,0.6947,1
934,1,0.3053,1
935,0,0.8212,1
935,1,0.1788,1
936,0,0.5789,1
936,1,0.4211,1
937,0,0.7657,1
937,1,0.2343,1
938,0,0.4561,1
938,1,0.5439,1
939,0,0.3508,1
939,1,0.6492,1
940,0,0.3342,1
940,1,0.6658,1
941,0,0.2601,1
941,1,0.7399,1
942,0,0.433,1
942,1,0.567,1
943,0,0.2383,1
943,1,0.7617,1
944,0,0.7418,1
944,1,0.2582,1
945,0,0.62,1
945,1,0.38,1
946,0,0.6295,1
946,1,0.3705,1
947,0,0.4001,1
947,1,0.5999,1
948,0,0.5416,1
948,1,0.4584,1
949,0,0.7584,1
949,1,0.2416,1
950,0,0.4567,1
950,1,0.5433,1
951,0,0.5185,1
951,1,0.4815,1
952,0,0.4723,1
952,1,0.5277,1
953,0,0.2127,1
953,1,0.7873,1
954,0,0.6415,1
954,1,0.3585,1
955,0,0.7644,1
955,1,0.2356,1
956,0,0.2611,1
956,1,0.7389,1
957,0,0.4471,1
957,1,0.5529,1
958,0,0.5128,1
958,1,0.4872,1
959,0,0.2729,1
959,1,0.7271,1
960,0,0.3236,1
960,1,0.6764,1
961,0,0.4139,1
961,1,0.5861,1
962,0,0.2918,1
962,1,0.7082,1
963,0,0.6077,1
963,1,0.3923,1
964,0,0.5904,1
964,1,0.4096,1
965,0,0.2564,1
965,1,0.7436,1
966,0,0.2768,1
966,1,0.7232,1
967,0,0.3225,1
967,1,0.6775,1
968,0,0.1286,1
968,1,0.8714,1
969,0,0.2017,1
969,1,0.7983,1
970,0,0.2092,1
970,1,0.7908,1
971,0,0.4692,1
971,1,0.5308,1
972,0,0.7413,1
972,1,0.2587,1
973,0,0.1925,1
973,1,0.8075,1
974,0,0.2565,1
974,1,0.7435,1
975,0,0.2433,1
975,1,0.7567,1
976,0,0.2786,1
976,1,0.7214,1
977,0,0.1928,1
977,1,0.8072,1
978,0,0.5406,1
978,1,0.4594,1
979,0,0.4462,1
979,1,0.5538,1
980,0,0.5996,1
980,1,0.4004,1
981,0,0.4866,1
981,1,0.5134,1
982,0,0.5684,1
982,1,0.4316,1
983,0,0.3619,1
983,1,0.6381,1
984,0,0.4321,1
984,1,0.5679,1
985,0,0.511,1
985,1,0.489,1
986,0,0.5496,1
986,1,0.4504,1
987,0,0.3004,1
987,1,0.6996,1
988,0,0.5022,1
988,1,0.4978,1
989,0,0.4182,1
989,1,0.5818,1
990,0,0.4763,1
990,1,0.5237,1
991,0,0.3866,1
991,1,0.6134,1
992,0,0.3253,1
992,1,0.6747,1
993,0,0.3373,1
993,1,0.6627,1
994,0,0.308,1
994,1,0.692,1
995,0,0.1877,1
995,1,0.8123,1
996,0,0.1713,1
996,1,0.8287,1
997,0,0.1734,1
997,1,0.8266,1
998,0,0.1573,1
998,1,0.8427,1
999,0,0.1488,1
999,1,0.8512,1
1000,0,0.3883,1
1000,1,0.6117,1
1001,0,0.2024,1
1001,1,0.7976,1
1002,0,0.1886,1
1002,1,0.8114,1
1003,0,0.1113,1
1003,1,0.8887,1
1004,0,0.2487,1
1004,1,0.7513,1
1005,0,0.1052,1
1005,1,0.8948,1
1006,0,0.2339,1
1006,1,0.7661,1
1007,0,0.0705,1
1007,1,0.9295,1
1008,0,0.3574,1
1008,1,0.6426,1
1009,0,0.3465,1
1009,1,0.6535,1
1010,0,0.2566,1
1010,1,0.7434,1
1011,0,0.2992,1
1011,1,0.7008,1
1012,0,0.2734,1
1012,1,0.7266,1
1013,0,0.1636,1
1013,1,0.8364,1
1014,0,0.2558,1
1014,1,0.7442,1
1015,0,0.1844,1
1015,1,0.8156,1
1016,0,0.0706,1
1016,1,0.9294,1
1017,0,0.307,1
1017,1,0.693,1
1018,0,0.1942,1
1018,1,0.8058,1
1019,0,0.1905,1
1019,1,0.8095,1
1020,0,0.207,1
1020,1,0.793,1
1021,0,0.1278,1
1021,1,0.8722,1
1022,0,0.246,1
1022,1,0.754,1
1023,0,0.1788,1
1023,1,0.8212,1
1024,0,0.3572,1
1024,1,0.6428,1
1025,0,0.4637,1
1025,1,0.5363,1
1026,0,0.2224,1
1026,1,0.7776,1
1027,0,0.1678,1
1027,1,0.8322,1
1028,0,0.2973,1
1028,1,0.7027,1
1029,0,0.2217,1
1029,1,0.7783,1
1030,0,0.0873,1
1030,1,0.9127,1
1031,0,0.3403,1
1031,1,0.6597,1
1032,0,0.6585,1
1032,1,0.3415,1
1033,0,0.3432,1
1033,1,0.6568,1
1034,0,0.3916,1
1034,1,0.6084,1
1035,0,0.3255,1
1035,1,0.6745,1
1036,0,0.2392,1
1036,1,0.7608,1
1037,0,0.4115,1
1037,1,0.5885,1
1038,0,0.2605,1
1038,1,0.7395,1
1039,0,0.0734,1
1039,1,0.9266,1
1040,0,0.245,1
1040,1,0.755,1
1041,0,0.0602,1
1041,1,0.9398,1
1042,0,0.1339,1
1042,1,0.8661,1
1043,0,0.2905,1
1043,1,0.7095,1
1044,0,0.3671,1
1044,1,0.6329,1
1045,0,0.19,1
1045,1,0.81,1
1046,0,0.4105,1
1046,1,0.5895,1
1047,0,0.2454,1
1047,1,0.7546,1
1048,0,0.441,1
1048,1,0.559,1
1049,0,0.2712,1
1049,1,0.7288,1
1050,0,0.1122,1
1050,1,0.8878,1
1051,0,0.1906,1
1051,1,0.8094,1
1052,0,0.2586,1
1052,1,0.7414,1
1053,0,0.2423,1
1053,1,0.7577,1
1054,0,0.295,1
1054,1,0.705,1
1055,0,0.2173,1
1055,1,0.7827,1
1056,0,0.3778,1
1056,1,0.6222,1
1057,0,0.4543,1
1057,1,0.5457,1
1058,0,0.1366,1
1058,1,0.8634,1
1059,0,0.8092,1
1059,1,0.1908,1
1060,0,0.6182,1
1060,1,0.3818,1
1061,0,0.5842,1
1061,1,0.4158,1
1062,0,0.8047,1
1062,1,0.1953,1
1063,0,0.8291,1
1063,1,0.1709,1
1064,0,0.5425,1
1064,1,0.4575,1
1065,0,0.4704,1
1065,1,0.5296,1
1066,0,0.6665,1
1066,1,0.3335,1
1067,0,0.7269,1
1067,1,0.2731,1
1068,0,0.7904,1
1068,1,0.2096,1
1069,0,0.8176,1
1069,1,0.1824,1
1070,0,0.7058,1
1070,1,0.2942,1
1071,0,0.7876,1
1071,1,0.2124,1
1072,0,0.628,1
1072,1,0.372,1
1073,0,0.6358,1
1073,1,0.3642,1
1074,0,0.7095,1
1074,1,0.2905,1
1075,0,0.556,1
1075,1,0.444,1
1076,0,0.4837,1
1076,1,0.5163,1
1077,0,0.6926,1
1077,1,0.3074,1
1078,0,0.7908,1
1078,1,0.2092,1
1079,0,0.3601,1
1079,1,0.6399,1
1080,0,0.6921,1
1080,1,0.3079,1
1081,0,0.5115,1
1081,1,0.4885,1
1082,0,0.7124,1
1082,1,0.2876,1
1083,0,0.7701,1
1083,1,0.2299,1
1084,0,0.6656,1
1084,1,0.3344,1
1085,0,0.3002,1
1085,1,0.6998,1
1086,0,0.4096,1
1086,1,0.5904,1
1087,0,0.3549,1
1087,1,0.6451,1
1088,0,0.2242,1
1088,1,0.7758,1
1089,0,0.2436,1
1089,1,0.7564,1
1090,0,0.4971,1
1090,1,0.5029,1
1091,0,0.4849,1
1091,1,0.5151,1
1092,0,0.4507,1
1092,1,0.5493,1
1093,0,0.4397,1
1093,1,0.5603,1
1094,0,0.2933,1
1094,1,0.7067,1
1095,0,0.594,1
1095,1,0.406,1
1096,0,0.6094,1
1096,1,0.3906,1
1097,0,0.4584,1
1097,1,0.5416,1
1098,0,0.3334,1
1098,1,0.6666,1
1099,0,0.3797,1
1099,1,0.6203,1
1100,0,0.3879,1
1100,1,0.6121,1
1101,0,0.1908,1
1101,1,0.8092,1
1102,0,0.382,1
1102,1,0.618,1
1103,0,0.5397,1
1103,1,0.4603,1
1104,0,0.9989,1
1104,1,0.0011,1
1105,0,0.6791,1
1105,1,0.3209,1
1106,0,0.6102,1
1106,1,0.3898,1
1107,0,0.7215,1
1107,1,0.2785,1
1108,0,0.7772,1
1108,1,0.2228,1
1109,0,0.5333,1
1109,1,0.4667,1
1110,0,0.8664,1
1110,1,0.1336,1
1111,0,0.663,1
1111,1,0.337,1
1112,0,0.3462,1
1112,1,0.6538,1
1113,0,0.3411,1
1113,1,0.6589,1
1114,0,0.344,1
1114,1,0.656,1
1115,0,0.7453,1
1115,1,0.2547,1
1116,0,0.7598,1
1116,1,0.2402,1
1117,0,0.755,1
1117,1,0.245,1
1118,0,0.5151,1
1118,1,0.4849,1
1119,0,0.7625,1
1119,1,0.2375,1
1120,0,0.781,1
1120,1,0.219,1
1121,0,0.7207,1
1121,1,0.2793,1
1122,0,0.8506,1
1122,1,0.1494,1
1123,0,0.6223,1
1123,1,0.3777,1
1124,0,0.7366,1
1124,1,0.2634,1
1125,0,0.6024,1
1125,1,0.3976,1
1126,0,0.6469,1
1126,1,0.3531,1
1127,0,0.7536,1
1127,1,0.2464,1
1128,0,0.6607,1
1128,1,0.3393,1
1129,0,0.7855,1
1129,1,0.2145,1
1130,0,0.6663,1
1130,1,0.3337,1
1131,0,0.3651,1
1131,1,0.6349,1
1132,0,0.7405,1
1132,1,0.2595,1
1133,0,0.7357,1
1133,1,0.2643,1
1134,0,0.6037,1
1134,1,0.3963,1
1135,0,0.6912,1
1135,1,0.3088,1
1136,0,0.8121,1
1136,1,0.1879,1
1137,0,0.2503,1
1137,1,0.7497,1
1138,0,0.718,1
1138,1,0.282,1
1139,0,0.5454,1
1139,1,0.4546,1
1140,0,0.5925,1
1140,1,0.4075,1
1141,0,0.7611,1
1141,1,0.2389,1
1142,0,0.6568,1
1142,1,0.3432,1
1143,0,0.7203,1
1143,1,0.2797,1
1144,0,0.9983,1
1144,1,0.0017,1
1145,0,0.3227,1
1145,1,0.6773,1
1146,0,0.7678,1
1146,1,0.2322,1
1147,0,0.8304,1
1147,1,0.1696,1
1148,0,0.7598,1
1148,1,0.2402,1
1149,0,0.7284,1
1149,1,0.2716,1
1150,0,0.632,1
1150,1,0.368,1
1151,0,0.6815,1
1151,1,0.3185,1
1152,0,0.64,1
1152,1,0.36,1
1153,0,0.8609,1
1153,1,0.1391,1
1154,0,0.7939,1
1154,1,0.2061,1
1155,0,0.5642,1
1155,1,0.4358,1
1156,0,0.8212,1
1156,1,0.1788,1
1157,0,0.7537,1
1157,1,0.2463,1
1158,0,0.6734,1
1158,1,0.3266,1
1159,0,0.6755,1
1159,1,0.3245,1
1160,0,0.5995,1
1160,1,0.4005,1
1161,0,0.6152,1
1161,1,0.3848,1
1162,0,0.6925,1
1162,1,0.3075,1
1163,0,0.6884,1
1163,1,0.3116,1
1164,0,0.592,1
1164,1,0.408,1
1165,0,0.916,1
1165,1,0.084,1
1166,0,0.6361,1
1166,1,0.3639,1
1167,0,0.916,1
1167,1,0.084,1
1168,0,0.647,1
1168,1,0.353,1
1169,0,0.6268,1
1169,1,0.3732,1
1170,0,0.8366,1
1170,1,0.1634,1
1171,0,0.8068,1
1171,1,0.1932,1
1172,0,0.8917,1
1172,1,0.1083,1
1173,0,0.9191,1
1173,1,0.0809,1
1174,0,0.5971,1
1174,1,0.4029,1
1175,0,0.3639,1
1175,1,0.6361,1
1176,0,0.7824,1
1176,1,0.2176,1
1177,0,0.2147,1
1177,1,0.7853,1
1178,0,0.6665,1
1178,1,0.3335,1
1179,0,0.7496,1
1179,1,0.2504,1
1180,0,0.7345,1
1180,1,0.2655,1
1181,0,0.5487,1
1181,1,0.4513,1
1182,0,0.5531,1
1182,1,0.4469,1
1183,0,0.8176,1
1183,1,0.1824,1
1184,0,0.7501,1
1184,1,0.2499,1
1185,0,0.7163,1
1185,1,0.2837,1
1186,0,0.6068,1
1186,1,0.3932,1
1187,0,0.8075,1
1187,1,0.1925,1
1188,0,0.4999,1
1188,1,0.5001,1
1189,0,0.3555,1
1189,1,0.6445,1
1190,0,0.5454,1
1190,1,0.4546,1
1191,0,0.5472,1
1191,1,0.4528,1
1192,0,0.6499,1
1192,1,0.3501,1
1193,0,0.7038,1
1193,1,0.2962,1
1194,0,0.6489,1
1194,1,0.3511,1
1195,0,0.6664,1
1195,1,0.3336,1
1196,0,0.5945,1
1196,1,0.4055,1
1197,0,0.7611,1
1197,1,0.2389,1
1198,0,0.7285,1
1198,1,0.2715,1
1199,0,0.5998,1
1199,1,0.4002,1
1200,0,0.7579,1
1200,1,0.2421,1
1201,0,0.7148,1
1201,1,0.2852,1
1202,0,0.9164,1
1202,1,0.0836,1
1203,0,0.8996,1
1203,1,0.1004,1
1204,0,0.5,1
1204,1,0.5,1
1205,0,0.7602,1
1205,1,0.2398,1
1206,0,0.6361,1
1206,1,0.3639,1
1207,0,0.7704,1
1207,1,0.2296,1
1208,0,0.6745,1
1208,1,0.3255,1
1209,0,0.1987,1
1209,1,0.8013,1
1210,0,0.1556,1
1210,1,0.8444,1
1211,0,0.3408,1
1211,1,0.6592,1
1212,0,0.3197,1
1212,1,0.6803,1
1213,0,0.3794,1
1213,1,0.6206,1
1214,0,0.2261,1
1214,1,0.7739,1
1215,0,0.2934,1
1215,1,0.7066,1
1216,0,0.7497,1
1216,1,0.2503,1
1217,0,0.7273,1
1217,1,0.2727,1
1218,0,0.5999,1
1218,1,0.4001,1
1219,0,0.3751,1
1219,1,0.6249,1
1220,0,0.2811,1
1220,1,0.7189,1
1221,0,0.4363,1
1221,1,0.5637,1
1222,0,0.4075,1
1222,1,0.5925,1
1223,0,0.3069,1
1223,1,0.6931,1
1224,0,0.7522,1
1224,1,0.2478,1
1225,0,0.3485,1
1225,1,0.6515,1
1226,0,0.2894,1
1226,1,0.7106,1
1227,0,0.1862,1
1227,1,0.8138,1
1228,0,0.35,1
1228,1,0.65,1
1229,0,0.2845,1
1229,1,0.7155,1
1230,0,0.7356,1
1230,1,0.2644,1
1231,0,0.3045,1
1231,1,0.6955,1
1232,0,0.6544,1
1232,1,0.3456,1
1233,0,0.4046,1
1233,1,0.5954,1
1234,0,0.6757,1
1234,1,0.3243,1
1235,0,0.7853,1
1235,1,0.2147,1
1236,0,0.4168,1
1236,1,0.5832,1
1237,0,0.4109,1
1237,1,0.5891,1
1238,0,0.4361,1
1238,1,0.5639,1
1239,0,0.224,1
1239,1,0.776,2
1240,0,0.8106,2
1240,1,0.1894,2
1241,0,0.7497,2
1241,1,0.2503,2
1242,0,0.4001,2
1242,1,0.5999,2
1243,0,0.7187,2
1243,1,0.2813,2
1244,0,0.5782,2
1244,1,0.4218,2
1245,0,0.759,2
1245,1,0.241,2
1246,0,0.674,2
1246,1,0.326,2
1247,0,0.5333,2
1247,1,0.4667,2
1248,0,0.4846,2
1248,1,0.5154,2
1249,0,0.3239,2
1249,1,0.6761,2
1250,0,0.2252,2
1250,1,0.7748,2
1251,0,0.5,2
1251,1,0.5,2
1252,0,0.5349,2
1252,1,0.4651,2
1253,0,0.4448,2
1253,1,0.5552,2
1254,0,0.4197,2
1254,1,0.5803,2
1255,0,0.3705,2
1255,1,0.6295,2
1256,0,0.8308,2
1256,1,0.1692,2
